Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js index 135 21 261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.003656264627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.005707346834
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.004583792295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.005697621964
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.002236374654
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.006054043304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.004569747951
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.027700923383
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.004132321104
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.002595605794
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.003522383748
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.008402097039
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.000227722368
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.000113907226
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.000075854397
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.000065416149
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.000045382632
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.000072076240
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.000024591320
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.000075045908
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.000044513930
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.000030215580
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.000021672004
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.000113278009
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.000048849535
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.000039719907
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.000098938712
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.000095130374
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.000079219208
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.000134690097
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.000057614830
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.000089826462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.000047553596
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.000056340614
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.000048950213
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.000063096508
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.000073284398
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.000038696257
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.000046252841
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.000055183446
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.000061145431
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.000063403873
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js toString 106 5 4069
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.011537253857
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000742137141
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.003313565627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.053170006722
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.001619759947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.001361929113
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.002206309233
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000998310628
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.003726860974
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.004474397749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.003339399351
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000488902035
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.007789420430
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.043603710830
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.060174249113
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.091092169285
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.164113327861
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.008759859949
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.023050736636
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.242040753365
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.528263986111
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.032502032816
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.219013318419
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.107783719897
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.298047989607
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.041005447507
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.318584889174
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.041233625263
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.277657955885
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.117824397981
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.219741657376
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.093858413398
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.219958856702
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.052501056343
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.256847470999
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.105782575905
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.244295924902
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.027582712471
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.271153628826
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.101732566953
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.513995051384
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.164487630129
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.079762496054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.041862115264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.194547027349
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.010791956447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.006429068279
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.004868838005
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.004093003459
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.003346095327
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.005999016110
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.002089129062
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.004816003609
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.002883995883
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.002182771452
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.001801823848
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.009947274812
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.004458434414
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.003715282073
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.009480468929
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.008409064263
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.006820326671
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.009047026746
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.005525477231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.007210269570
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.003565441817
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.004580264445
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.003160418943
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.004389237147
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.004410469439
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.002855019877
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.003662523348
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.004812391941
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.005769785028
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.006118369289
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js parse 120 13 4089
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.041373502463
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000312503485
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.020221235231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.105676911771
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.001238498255
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.001515334006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.003044895362
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.001057481975
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.006512350868
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.006369458977
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.002642779844
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000680488825
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.058986891061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.029451010749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.038134653121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.134323075414
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.191612482071
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.025821547955
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.056614559144
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.078093975782
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.841310083866
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.060447268188
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.132673755288
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.177157014608
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.016097601503
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.085973657668
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.015165620483
