Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js parseOptions 94 14 168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 222 22 506 =======> 0.049404639751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 228 40 518 =======> 0.000917002326
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 241 24 525 =======> 0.608519673347
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 254 12 542 =======> 0.057284008712
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 263 22 548 =======> 0.001557101728
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 267 9 554 =======> 0.002590965945
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 271 21 558 =======> 0.004295278806
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 273 25 565 =======> 0.008350031450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 307 22 614 =======> 0.001964634284
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 311 9 620 =======> 0.001454108628
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 315 21 624 =======> 0.023936687037
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 319 25 635 =======> 0.008234061301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 368 23 729 =======> 0.034417841583
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 372 9 735 =======> 0.001909084502
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 376 22 739 =======> 0.015548077412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 379 25 747 =======> 0.000584204856
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 453 21 801 =======> 0.044707857072
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 461 20 808 =======> 0.037699177861
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 22 817 =======> 0.000400060584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 473 31 819 =======> 0.000011161953
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 505 16 898 =======> 0.000585767732
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 10 20 3357 =======> 0.000579328684
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 12 23 3364 =======> 0.001425150083
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 18 22 3380 =======> 0.000513153907
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 20 21 3383 =======> 0.006366025656
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 21 60 3395 =======> 0.000488497666
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 23 17 3399 =======> 0.038925502449
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 33 59 3418 =======> 0.000429733307
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 34 11 3420 =======> 0.000376009906
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 39 36 3427 =======> 0.004228448030
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 46 40 3438 =======> 0.001781768748
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 61 29 3462 =======> 0.000599921390
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 63 23 3465 =======> 0.001420925837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 69 31 3477 =======> 0.002060747938
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 73 12 3482 =======> 0.038387205452
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 74 13 3486 =======> 0.047809567302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 80 18 3492 =======> 0.000646991131
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 85 25 3499 =======> 0.000877775543
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 86 28 3501 =======> 0.000970554713
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 87 30 3510 =======> 0.001327595557
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 101 51 3533 =======> 0.001051445608
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/range.js nan 102 11 3535 =======> 0.007659195922
Total edge above 0.9 ===>  18


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js compare 13 12 3588
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.035928193480
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000000730290
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.000001708999
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.000002480267
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.786924242973
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.140083834529
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.025481643155
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.531043529510
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.000099597739
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 8 20 3562 =======> 0.037787150592
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 22 3569 =======> 0.312612831593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 63 3579 =======> 0.013558246195
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 23 17 3605 =======> 0.035204365849
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 19 3608 =======> 0.390516489744
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 71 3617 =======> 0.020202849060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 39 39 3639 =======> 0.028505120426
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 44 43 3646 =======> 0.036643709987
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 46 26 3649 =======> 0.093441471457
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 47 13 3656 =======> 0.001529920381
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 50 51 3659 =======> 0.064655013382
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 58 44 3673 =======> 0.001267950167
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 64 32 3688 =======> 0.011254919693
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 65 71 3691 =======> 0.000322636071
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 67 6 3693 =======> 0.000606370973
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 83 21 3709 =======> 0.037497851998
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 85 21 3712 =======> 0.381225913763
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 92 55 3728 =======> 0.000158190465
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 95 15 3732 =======> 0.000615139958
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 109 28 3753 =======> 0.010108645074
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 126 21 3784 =======> 0.018602604046
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/fixtures/invalid-versions.js nan 14 15 4094 =======> 0.000000093747
Total edge above 0.9 ===>  18


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js compare 15 12 3593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.057835977525
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000001056147
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.000002369048
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.000003438198
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.856715977192
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.219434574246
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.040401823819
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.656094133854
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.000148448700
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 8 20 3562 =======> 0.035020489246
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 22 3569 =======> 0.271727323532
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 63 3579 =======> 0.011462154798
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 23 17 3605 =======> 0.031183911487
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 19 3608 =======> 0.344549238682
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 71 3617 =======> 0.017097333446
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 39 39 3639 =======> 0.030253272504
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 44 43 3646 =======> 0.038871023804
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 46 26 3649 =======> 0.134413376451
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 47 13 3656 =======> 0.002303142333
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 50 51 3659 =======> 0.061041072011
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 58 44 3673 =======> 0.001818344695
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 64 32 3688 =======> 0.013210290112
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 65 71 3691 =======> 0.000470054685
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 67 6 3693 =======> 0.000913258293
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 83 21 3709 =======> 0.039761137217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 85 21 3712 =======> 0.413368850946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 92 55 3728 =======> 0.000228717035
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 95 15 3732 =======> 0.001017517527
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 109 28 3753 =======> 0.008541241288
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 126 21 3784 =======> 0.017638934776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/fixtures/invalid-versions.js nan 14 15 4094 =======> 0.000000129954
Total edge above 0.9 ===>  19


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js SemVer 59 12 3676
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.942615091801
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.029899343848
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.006524366327
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.008132843301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.708829820156
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.816222131252
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.705328106880
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.606171965599
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.272858351469
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 8 20 3562 =======> 0.000329973700
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 22 3569 =======> 0.000142284160
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 10 63 3579 =======> 0.000321340049
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 23 17 3605 =======> 0.000307482056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 19 3608 =======> 0.000201235060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 25 71 3617 =======> 0.000255105639
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 39 39 3639 =======> 0.000911953510
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 44 43 3646 =======> 0.000634397788
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 46 26 3649 =======> 0.005677300040
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 47 13 3656 =======> 0.031410396099
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 50 51 3659 =======> 0.000530338904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 58 44 3673 =======> 0.029991798103
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 64 32 3688 =======> 0.005576774944
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 65 71 3691 =======> 0.340097606182
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 67 6 3693 =======> 0.109398819506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 83 21 3709 =======> 0.000492566498
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 85 21 3712 =======> 0.002556345193
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 92 55 3728 =======> 0.002698279917
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/classes/semver.js nan 95 15 3732 =======> 0.152355730534
